title,href,Status,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date,previously listed price
2 Bed Townhouse in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4237591,Sold,Townhouse,"{'Floor Area': '60 m²', 'Land Area': '60 m²', 'Rates': 'R 666'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Access Gate': '✔', 'Electric Fencing': '✔', 'Intercom': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",60,60,666,0,2.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4237591,2024-03-04,
2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T3964275,Sold,Apartment,{},"{'Bedrooms': '2', 'Bathrooms': '2', 'Lounges': '1', 'Balcony': '✔', 'Patio': '✔', 'Pool': '✔', 'Security Post': '✔'}",0,0,0,0,2.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,T3964275,2024-03-04,
2 Bed Apartment in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4334091,Sold,Apartment,"{'Floor Area': '84 m²', 'Rates': 'R 670', 'Levy': 'R 2800'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",84,0,670,2800,2.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4334091,2024-03-04,1190000.0
2 Bed Apartment in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4334091,Sold,Apartment,"{'Floor Area': '84 m²', 'Rates': 'R 670', 'Levy': 'R 2800'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",84,0,670,2800,2.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4334091,2024-03-04,1190000.0
2 Bed Apartment in Magaliessig,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/magaliessig/T3969012,Sold,Apartment,{},"{'Bedrooms': '2', 'Bathrooms': '2.5', 'Dining Areas': '1', 'Lounges': '0.5', 'Balcony': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",0,0,0,0,2.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,magaliessig,T3969012,2024-03-04,
2 Bed House in Brixton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/brixton/T4158008,Sold,House,{'Land Area': '243 m²'},"{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",0,243,0,0,2.0,1.0,gauteng,johannesburg,northcliff,brixton,T4158008,2024-03-04,745000.0
3 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/37-gazania-road/T4461704,Sold,House,"{'Land Area': '323 m²', 'Rates': 'R 616', 'Levy': 'R 1'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '3', 'Access Gate': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔'}",0,323,616,1,3.0,2.0,gauteng,johannesburg,northcliff,riverlea,T4461704,2024-03-04,
3 Bed Townhouse in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/2-ss-marulas-1/17-jacaranda-avenue/T4522186,Sold,Townhouse,"{'Floor Area': '230 m²', 'Land Area': '1502 m²', 'Rates': 'R 1297', 'Levy': 'R 2800'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '4', 'Access Gate': '✔', 'Alarm': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Lapa': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Storage': '✔'}",230,1502,1297,2800,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4522186,2024-03-04,1199000.0
3 Bed Townhouse in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/2-ss-marulas-1/17-jacaranda-avenue/T4522186,Sold,Townhouse,"{'Floor Area': '230 m²', 'Land Area': '1502 m²', 'Rates': 'R 1297', 'Levy': 'R 2800'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '4', 'Access Gate': '✔', 'Alarm': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Lapa': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔', 'Storage': '✔'}",230,1502,1297,2800,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4522186,2024-03-04,1199000.0
2 Bed Townhouse in Edenburg,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/edenburg/122-eden-sandton/44-stiglingh-road/T4141330,Sold,Townhouse,"{'Floor Area': '53 m²', 'Rates': 'R 885', 'Levy': 'R 1683'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '1', 'Lounges': '1', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",53,0,885,1683,2.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,edenburg,T4141330,2024-03-04,
2 Bed Apartment in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4364725,Sold,Apartment,"{'Floor Area': '73 m²', 'Rates': 'R 900', 'Levy': 'R 2036'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Covered Parkings': '2', 'Lounges': '1', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔'}",73,0,900,2036,2.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4364725,2024-03-04,1249000.0
3 Bed Apartment in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/80-mile-downe-manor/385-summit-road/T4509744,Sold,Apartment,"{'Floor Area': '106 m²', 'Rates': 'R 1355', 'Levy': 'R 2460'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Security Post': '✔', 'Storage': '✔'}",106,0,1355,2460,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4509744,2024-03-04,
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/alteryn-mansions/6-corlette-drive/T4389612,Sold,Apartment,"{'Floor Area': '132 m²', 'Rates': 'R 1135', 'Levy': 'R 1986'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'BIC': '✔', 'Family Tv Room': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",132,0,1135,1986,2.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T4389612,2024-03-04,1300000.0
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/alteryn-mansions/6-corlette-drive/T4389612,Sold,Apartment,"{'Floor Area': '132 m²', 'Rates': 'R 1135', 'Levy': 'R 1986'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'BIC': '✔', 'Family Tv Room': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔'}",132,0,1135,1986,2.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T4389612,2024-03-04,1300000.0
3 Bed Cluster in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4387524,Sold,Cluster,"{'Floor Area': '100 m²', 'Rates': 'R 1172', 'Levy': 'R 3000'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Pool': '✔', 'Security Post': '✔'}",100,0,1172,3000,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T4387524,2024-03-04,1350000.0
3 Bed Townhouse in River Club,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/river-club/5-kings-creek/15-kingswood-cresc/T4290686,Sold,Townhouse,"{'Floor Area': '143 m²', 'Land Area': '143 m²', 'Rates': 'R 1601', 'Levy': 'R 3108'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Covered Parkings': '1', 'Garages': '1', 'Lounges': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",143,143,1601,3108,3.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,river-club,T4290686,2024-03-04,
3 Bed Apartment in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4355218,Sold,Apartment,"{'Floor Area': '103 m²', 'Rates': 'R 929', 'Levy': 'R 3917'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Club House': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",103,0,929,3917,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4355218,2024-03-04,
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T3956053,Sold,Apartment,"{'Floor Area': '105 m²', 'Rates': 'R 1295', 'Levy': 'R 4110'}","{'Bedrooms': '2', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Lounges': '1', 'Open Parkings': '1', 'Entrance Hall': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔'}",105,0,1295,4110,2.0,1.5,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T3956053,2024-03-04,
3 Bed House in Bramley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bramley/T4302613,Sold,House,{'Land Area': '1798 m²'},"{'Bedrooms': '3', 'Bathrooms': '3', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Staff Quarters': '✔'}",0,1798,0,0,3.0,3.0,gauteng,johannesburg,sandton-and-bryanston-north,bramley,T4302613,2024-03-04,
3 Bed House in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/T4464164,Sold,House,{},"{'Bedrooms': '3', 'Bathrooms': '1', 'Lounges': '1', 'Open Parkings': '2'}",0,0,0,0,3.0,1.0,gauteng,johannesburg,johannesburg-south,south-hills,T4464164,2024-03-04,850000.0
6 Bed House in River Club,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/river-club/37-panners-lane/T4039320,Sold,House,"{'Land Area': '1945 m²', 'Rates': 'R 4017', 'Levy': 'R 493'}","{'Bedrooms': '6', 'Bathrooms': '5', 'Garages': '2', 'Garden': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,1945,4017,493,6.0,5.0,gauteng,johannesburg,sandton-and-bryanston-north,river-club,T4039320,2024-03-04,
2 Bed Apartment in Morningside Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside-manor/7-morningside-terraces/32-gary-avenue/T4182389,Sold,Apartment,"{'Floor Area': '93 m²', 'Rates': 'R 1004', 'Levy': 'R 3119'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Garages': '1', 'Open Parkings': '1', 'Garden': '✔', 'Pool': '✔'}",93,0,1004,3119,2.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside-manor,T4182389,2024-03-04,
3 Bed Duplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4330108,Sold,Duplex,"{'Floor Area': '147 m²', 'Rates': 'R 845', 'Levy': 'R 2049'}","{'Bedrooms': '3', 'Bathrooms': '1.5', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Storeys': '2', 'Access Gate': '✔', 'BIC': '✔', 'Fireplace': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Storage': '✔'}",147,0,845,2049,3.0,1.5,gauteng,johannesburg,northcliff,fairland,T4330108,2024-03-04,
3 Bed Townhouse in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/4-sun-mountain/1-mark-avenue/T4362295,Sold,Townhouse,"{'Floor Area': '124 m²', 'Rates': 'R 1005', 'Levy': 'R 2514'}","{'Bedrooms': '3', 'Bathrooms': '3', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '2', 'Patio': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Study': '✔'}",124,0,1005,2514,3.0,3.0,gauteng,johannesburg,northcliff,northcliff,T4362295,2024-03-04,
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/2-ss-the-hill/49-kessel-street/T4367706,Sold,Townhouse,"{'Floor Area': '125 m²', 'Land Area': '2981 m²'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Alarm': '✔', 'Entrance Hall': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",125,2981,0,0,3.0,2.0,gauteng,johannesburg,northcliff,fairland,T4367706,2024-03-04,
2 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4495304,Sold,Townhouse,"{'Land Area': '133 m²', 'Rates': 'R 730', 'Levy': 'R 2900'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Garages': '2', 'Pool': '✔'}",0,133,730,2900,2.0,2.0,gauteng,johannesburg,northcliff,fairland,T4495304,2024-03-04,
4 Bed Duplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/1-sun-garden/216-smit-street/T4438086,Sold,Duplex,"{'Floor Area': '170 m²', 'Rates': 'R 1114', 'Levy': 'R 2038'}","{'Bedrooms': '4', 'Bathrooms': '2.5', 'Covered Parkings': '1', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Storeys': '1', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Storage': '✔'}",170,0,1114,2038,4.0,2.5,gauteng,johannesburg,northcliff,fairland,T4438086,2024-03-04,
3 Bed Townhouse in Quellerina,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/quellerina/4-ss-twenty-1-on-majuba/21-majuba-avenue/T3816574,Sold,Townhouse,"{'Floor Area': '204 m²', 'Land Area': '1867 m²', 'Rates': 'R 1134', 'Levy': 'R 3614'}","{'Bedrooms': '3', 'Bathrooms': '2.5', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Alarm': '✔', 'Balcony': '✔', 'Built In Braai': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Scenic View': '✔', 'Scullery': '✔', 'Storage': '✔'}",204,1867,1134,3614,3.0,2.5,gauteng,johannesburg,northcliff,quellerina,T3816574,2024-03-04,
3 Bed House in Bergbron,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bergbron/T4334932,Sold,House,"{'Land Area': '1421 m²', 'Rates': 'R 1113'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Lounges': '3', 'Garden': '✔', 'Pet Friendly': '✔'}",0,1421,1113,0,3.0,2.0,gauteng,johannesburg,northcliff,bergbron,T4334932,2024-03-04,1750000.0
3 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/53-2nd-avenue/T4320244,Sold,House,"{'Floor Area': '496 m²', 'Rates': 'R 949'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Garages': '2', 'Lounges': '1', 'Flatlets': '✔', 'Garden': '✔', 'Pet Friendly': '✔'}",496,0,949,0,3.0,2.0,gauteng,johannesburg,northcliff,westdene,T4320244,2024-03-04,
4 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4489790,Sold,Townhouse,"{'Floor Area': '153 m²', 'Land Area': '5953 m²', 'Rates': 'R 1069', 'Levy': 'R 2874'}","{'Bedrooms': '4', 'Bathrooms': '3', 'Covered Parkings': '1', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '2', 'Storeys': '1', 'Access Gate': '✔', 'Alarm': '✔', 'BIC': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Flatlets': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Satellite': '✔', 'Scenic View': '✔', 'Staff Quarters': '✔'}",153,5953,1069,2874,4.0,3.0,gauteng,johannesburg,northcliff,fairland,T4489790,2024-03-04,
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/1-shabern-mews/10-46-johannes-street/T4389016,Sold,Townhouse,"{'Floor Area': '170 m²', 'Rates': 'R 1637', 'Levy': 'R 2056'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔'}",170,0,1637,2056,3.0,2.0,gauteng,johannesburg,northcliff,fairland,T4389016,2024-03-04,1990000.0
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/1-shabern-mews/10-46-johannes-street/T4389016,Sold,Townhouse,"{'Floor Area': '170 m²', 'Rates': 'R 1637', 'Levy': 'R 2056'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Garages': '2', 'Lounges': '1', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Staff Quarters': '✔'}",170,0,1637,2056,3.0,2.0,gauteng,johannesburg,northcliff,fairland,T4389016,2024-03-04,1990000.0
3 Bed House in Florida Glen,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/florida-glen/8-ciliaris/T4460606,Sold,House,"{'Land Area': '1051 m²', 'Rates': 'R 1274'}","{'Bedrooms': '3', 'Bathrooms': '3', 'Covered Parkings': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Open Parkings': '4', 'Storeys': '2', 'Access Gate': '✔', 'Balcony': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Fireplace': '✔', 'Flatlets': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Gym': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scullery': '✔', 'Staff Quarters': '✔', 'Storage': '✔', 'Study': '✔', 'Walk In Closet': '✔'}",0,1051,1274,0,3.0,3.0,gauteng,johannesburg,northcliff,florida-glen,T4460606,2024-03-04,
2 Bed Townhouse in Albertville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/albertville/14-syringa/9-roxy-drive/T4392617,Sold,Townhouse,"{'Floor Area': '90 m²', 'Rates': 'R 500', 'Levy': 'R 2500'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Garages': '1', 'Lounges': '2', 'Open Parkings': '1', 'Garden': '✔'}",90,0,500,2500,2.0,1.0,gauteng,johannesburg,northcliff,albertville,T4392617,2024-03-04,
2 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/19-aalwyn-street/T4306409,Sold,House,"{'Land Area': '300 m²', 'Rates': 'R 417'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '1', 'Alarm': '✔', 'Garden': '✔', 'Pet Friendly': '✔'}",0,300,417,0,2.0,1.0,gauteng,johannesburg,northcliff,riverlea,T4306409,2024-03-04,
2 Bed Townhouse in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4473177,Sold,Townhouse,"{'Floor Area': '47 m²', 'Land Area': '3948 m²', 'Rates': 'R 306', 'Levy': 'R 1100'}","{'Bedrooms': '2', 'Bathrooms': '1', 'Dining Areas': '1', 'Lounges': '1'}",47,3948,306,1100,2.0,1.0,gauteng,johannesburg,johannesburg-south,winchester-hills,T4473177,2024-03-04,390000.0
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4462674,Sold,House,"{'Floor Area': '230 m²', 'Land Area': '432 m²', 'Rates': 'R 1399', 'Levy': 'R 850'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '2', 'Access Gate': '✔', 'Alarm': '✔', 'Built In Braai': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Pantry': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Satellite': '✔', 'Scullery': '✔', 'Security Post': '✔', 'Study': '✔', 'Walk In Closet': '✔'}",230,432,1399,850,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4462674,2024-03-04,1945000.0
5 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/T4470110,Sold,House,{'Land Area': '280 m²'},"{'Bedrooms': '5', 'Bathrooms': '3.5', 'Garages': '2', 'Lounges': '1', 'Pet Friendly': '✔'}",0,280,0,0,5.0,3.5,gauteng,johannesburg,north-riding-to-lanseria,cosmo-city,T4470110,2024-03-04,1500000.0
3 Bed House in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/T4375586,Sold,House,"{'Land Area': '450 m²', 'Rates': 'R 986', 'Levy': 'R 670'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔'}",0,450,986,670,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4375586,2024-03-04,
